realtime_start,realtime_end,date,value
2015-02-20,2023-01-02,2010-10-01,224.628
2013-08-14,2014-02-17,2010-11-01,224.935
2014-02-18,2015-02-19,2010-11-01,224.930
2015-02-20,2023-01-02,2010-11-01,224.751
2013-08-14,2014-02-17,2010-12-01,225.028
2014-02-18,2015-02-19,2010-12-01,224.808
2015-02-20,2023-01-02,2010-12-01,224.612
2013-08-14,2014-02-17,2011-01-01,224.789
2014-02-18,2015-02-19,2011-01-01,224.916
2015-02-20,2016-02-18,2011-01-01,224.825
2016-02-19,2023-01-02,2011-01-01,224.789
2013-08-14,2014-02-17,2011-02-01,225.167
2014-02-18,2015-02-19,2011-02-01,225.120
2015-02-20,2016-02-18,2011-02-01,225.254
2016-02-19,2023-01-02,2011-02-01,225.310
2013-08-14,2014-02-17,2011-03-01,225.433
2014-02-18,2015-02-19,2011-03-01,225.382
2015-02-20,2016-02-18,2011-03-01,225.448
2016-02-19,2023-01-02,2011-03-01,225.498
2013-08-14,2014-02-17,2011-04-01,226.069
2014-02-18,2015-02-19,2011-04-01,226.047
2015-02-20,2016-02-18,2011-04-01,226.076
2016-02-19,2023-01-02,2011-04-01,226.114
2013-08-14,2014-02-17,2011-05-01,226.773
2014-02-18,2015-02-19,2011-05-01,226.759
2015-02-20,2016-02-18,2011-05-01,226.879
2016-02-19,2023-01-02,2011-05-01,226.937
2013-08-14,2014-02-17,2011-06-01,226.845
2014-02-18,2015-02-19,2011-06-01,227.044
2015-02-20,2016-02-18,2011-06-01,227.201
2016-02-19,2023-01-02,2011-06-01,227.265
2013-08-14,2014-02-17,2011-07-01,226.776
2014-02-18,2015-02-19,2011-07-01,226.745
2015-02-20,2016-02-18,2011-07-01,226.822
2016-02-19,2023-01-02,2011-07-01,226.835
2013-08-14,2014-02-17,2011-08-01,227.373
2014-02-18,2015-02-19,2011-08-01,227.306
2015-02-20,2016-02-18,2011-08-01,227.296
2016-02-19,2023-01-02,2011-08-01,227.310
2013-08-14,2014-02-17,2011-09-01,227.451
2014-02-18,2015-02-19,2011-09-01,227.476
2015-02-20,2016-02-18,2011-09-01,227.433
2016-02-19,2023-01-02,2011-09-01,227.425
2013-08-14,2014-02-17,2011-10-01,227.588
2014-02-18,2015-02-19,2011-10-01,227.721
2015-02-20,2016-02-18,2011-10-01,227.656
2016-02-19,2023-01-02,2011-10-01,227.619
2013-08-14,2014-02-17,2011-11-01,227.903
2014-02-18,2015-02-19,2011-11-01,227.893
2015-02-20,2016-02-18,2011-11-01,227.685
2016-02-19,2023-01-02,2011-11-01,227.558
2013-08-14,2014-02-17,2011-12-01,228.171
2014-02-18,2015-02-19,2011-12-01,227.977
2015-02-20,2016-02-18,2011-12-01,227.743
2016-02-19,2023-01-02,2011-12-01,227.666
2013-08-14,2014-02-17,2012-01-01,229.479
2014-02-18,2015-02-19,2012-01-01,229.641
2015-02-20,2016-02-18,2012-01-01,229.560
2016-02-19,2017-02-12,2012-01-01,229.539
2017-02-13,2023-01-02,2012-01-01,229.638
2013-08-14,2014-02-17,2012-02-01,230.067
2014-02-18,2015-02-19,2012-02-01,229.998
2015-02-20,2016-02-18,2012-02-01,230.161
2016-02-19,2017-02-12,2012-02-01,230.240
2017-02-13,2023-01-02,2012-02-01,230.285
2013-08-14,2014-02-17,2012-03-01,229.949
2014-02-18,2015-02-19,2012-03-01,229.846
2015-02-20,2016-02-18,2012-03-01,229.936
2016-02-19,2017-02-12,2012-03-01,229.949
2017-02-13,2023-01-02,2012-03-01,229.918
2013-08-14,2014-02-17,2012-04-01,230.114
2014-02-18,2015-02-19,2012-04-01,230.038
2015-02-20,2016-02-18,2012-04-01,230.061
2016-02-19,2017-02-12,2012-04-01,230.085
2017-02-13,2023-01-02,2012-04-01,230.033
2013-08-14,2014-02-17,2012-05-01,230.484
2014-02-18,2015-02-19,2012-05-01,230.453
2015-02-20,2016-02-18,2012-05-01,230.585
2016-02-19,2017-02-12,2012-05-01,230.601
2017-02-13,2023-01-02,2012-05-01,230.494
2013-08-14,2014-02-17,2012-06-01,231.038
2014-02-18,2015-02-19,2012-06-01,231.267
2015-02-20,2016-02-18,2012-06-01,231.482
2016-02-19,2017-02-12,2012-06-01,231.570
2017-02-13,2023-01-02,2012-06-01,231.472
2013-08-14,2014-02-17,2012-07-01,231.026
2014-02-18,2015-02-19,2012-07-01,230.988
2015-02-20,2016-02-18,2012-07-01,231.106
2016-02-19,2017-02-12,2012-07-01,231.138
2017-02-13,2023-01-02,2012-07-01,231.108
2013-08-14,2014-02-17,2012-08-01,230.924
2014-02-18,2015-02-19,2012-08-01,230.827
2015-02-20,2016-02-18,2012-08-01,230.792
2016-02-19,2017-02-12,2012-08-01,230.824
2017-02-13,2023-01-02,2012-08-01,230.806
2013-08-14,2014-02-17,2012-09-01,231.239
2014-02-18,2015-02-19,2012-09-01,231.305
2015-02-20,2016-02-18,2012-09-01,231.241
2016-02-19,2017-02-12,2012-09-01,231.246
2017-02-13,2023-01-02,2012-09-01,231.262
2013-08-14,2014-02-17,2012-10-01,231.117
2014-02-18,2015-02-19,2012-10-01,231.313
2015-02-20,2016-02-18,2012-10-01,231.235
2016-02-19,2017-02-12,2012-10-01,231.184
2017-02-13,2023-01-02,2012-10-01,231.206
2013-08-14,2014-02-17,2012-11-01,231.815
2014-02-18,2015-02-19,2012-11-01,231.825
2015-02-20,2016-02-18,2012-11-01,231.545
2016-02-19,2017-02-12,2012-11-01,231.399
2017-02-13,2023-01-02,2012-11-01,231.549
2013-08-14,2014-02-17,2012-12-01,232.470
2014-02-18,2015-02-19,2012-12-01,232.296
2015-02-20,2016-02-18,2012-12-01,231.982
2016-02-19,2017-02-12,2012-12-01,231.885
2017-02-13,2023-01-02,2012-12-01,231.927
2013-08-14,2014-02-17,2013-01-01,232.330
2014-02-18,2015-02-19,2013-01-01,232.491
2015-02-20,2016-02-18,2013-01-01,232.409
2016-02-19,2017-02-12,2013-01-01,232.403
2017-02-13,2018-02-13,2013-01-01,232.429
2018-02-14,2023-01-02,2013-01-01,232.337
2013-08-14,2014-02-17,2013-02-01,233.252
2014-02-18,2015-02-19,2013-02-01,233.099
2015-02-20,2016-02-18,2013-02-01,233.317
2016-02-19,2017-02-12,2013-02-01,233.423
2017-02-13,2018-02-13,2013-02-01,233.418
2018-02-14,2023-01-02,2013-02-01,233.300
2013-08-14,2014-02-17,2013-03-01,233.767
2014-02-18,2015-02-19,2013-03-01,233.616
2015-02-20,2016-02-18,2013-03-01,233.732
2016-02-19,2017-02-12,2013-03-01,233.727
2017-02-13,2018-02-13,2013-03-01,233.680
2018-02-14,2023-01-02,2013-03-01,233.621
2013-08-14,2014-02-17,2013-04-01,234.304
2014-02-18,2015-02-19,2013-04-01,234.164
2015-02-20,2016-02-18,2013-04-01,234.196
2016-02-19,2017-02-12,2013-04-01,234.212
2017-02-13,2018-02-13,2013-04-01,234.149
2018-02-14,2023-01-02,2013-04-01,234.090
2013-08-14,2014-02-17,2013-05-01,234.139
2014-02-18,2015-02-19,2013-05-01,234.038
2015-02-20,2016-02-18,2013-05-01,234.191
2016-02-19,2017-02-12,2013-05-01,234.176
2017-02-13,2018-02-13,2013-05-01,234.107
2018-02-14,2023-01-02,2013-05-01,234.098
2013-08-14,2014-02-17,2013-06-01,234.048
2014-02-18,2015-02-19,2013-06-01,234.232
2015-02-20,2016-02-18,2013-06-01,234.521
2016-02-19,2017-02-12,2013-06-01,234.640
2017-02-13,2018-02-13,2013-06-01,234.588
2018-02-14,2023-01-02,2013-06-01,234.619
2013-08-15,2014-02-17,2013-07-01,234.853
2014-02-18,2015-02-19,2013-07-01,234.794
2015-02-20,2016-02-18,2013-07-01,234.957
2016-02-19,2017-02-12,2013-07-01,235.029
2017-02-13,2018-02-13,2013-07-01,235.045
2018-02-14,2023-01-02,2013-07-01,235.080
2013-09-17,2014-02-17,2013-08-01,235.453
2014-02-18,2015-02-19,2013-08-01,235.349
2015-02-20,2016-02-18,2013-08-01,235.279
2016-02-19,2017-02-12,2013-08-01,235.340
2017-02-13,2018-02-13,2013-08-01,235.347
2018-02-14,2023-01-02,2013-08-01,235.457
2013-10-30,2014-02-17,2013-09-01,235.225
2014-02-18,2015-02-19,2013-09-01,235.342
2015-02-20,2016-02-18,2013-09-01,235.253
2016-02-19,2017-02-12,2013-09-01,235.274
2017-02-13,2018-02-13,2013-09-01,235.321
2018-02-14,2023-01-02,2013-09-01,235.355
2013-11-20,2014-02-17,2013-10-01,235.407
2014-02-18,2015-02-19,2013-10-01,235.725
2015-02-20,2016-02-18,2013-10-01,235.632
2016-02-19,2017-02-12,2013-10-01,235.533
2017-02-13,2018-02-13,2013-10-01,235.548
2018-02-14,2023-01-02,2013-10-01,235.546
2013-12-17,2014-02-17,2013-11-01,236.119
2014-02-18,2015-02-19,2013-11-01,236.198
2015-02-20,2016-02-18,2013-11-01,235.840
2016-02-19,2017-02-12,2013-11-01,235.647
2017-02-13,2018-02-13,2013-11-01,235.805
2018-02-14,2023-01-02,2013-11-01,235.828
2014-01-16,2014-02-17,2013-12-01,236.717
2014-02-18,2015-02-19,2013-12-01,236.591
2015-02-20,2016-02-18,2013-12-01,236.207
2016-02-19,2017-02-12,2013-12-01,236.072
2017-02-13,2018-02-13,2013-12-01,236.133
2018-02-14,2023-01-02,2013-12-01,236.113
2014-02-20,2015-02-19,2014-01-01,236.272
2015-02-20,2016-02-18,2014-01-01,236.197
2016-02-19,2017-02-12,2014-01-01,236.210
2017-02-13,2018-02-13,2014-01-01,236.160
2018-02-14,2019-02-10,2014-01-01,236.080
2019-02-11,2023-01-02,2014-01-01,236.031
2014-03-18,2015-02-19,2014-02-01,235.506
2015-02-20,2016-02-18,2014-02-01,235.703
2016-02-19,2017-02-12,2014-02-01,235.829
2017-02-13,2018-02-13,2014-02-01,235.756
2018-02-14,2019-02-10,2014-02-01,235.703
2019-02-11,2023-01-02,2014-02-01,235.680
2014-04-15,2015-02-19,2014-03-01,236.108
2015-02-20,2016-02-18,2014-03-01,236.194
2016-02-19,2017-02-12,2014-03-01,236.185
2017-02-13,2018-02-13,2014-03-01,236.113
2018-02-14,2019-02-10,2014-03-01,236.076
2019-02-11,2023-01-02,2014-03-01,236.049
2014-05-15,2015-02-19,2014-04-01,236.410
2015-02-20,2016-02-18,2014-04-01,236.405
2016-02-19,2017-02-12,2014-04-01,236.427
2017-02-13,2018-02-13,2014-04-01,236.340
2018-02-14,2019-02-10,2014-04-01,236.306
2019-02-11,2023-01-02,2014-04-01,236.273
2014-06-17,2015-02-19,2014-05-01,236.503
2015-02-20,2016-02-18,2014-05-01,236.652
2016-02-19,2017-02-12,2014-05-01,236.613
2017-02-13,2018-02-13,2014-05-01,236.569
2018-02-14,2019-02-10,2014-05-01,236.594
2019-02-11,2023-01-02,2014-05-01,236.629
2014-07-22,2015-02-19,2014-06-01,236.340
2015-02-20,2016-02-18,2014-06-01,236.650
2016-02-19,2017-02-12,2014-06-01,236.807
2017-02-13,2018-02-13,2014-06-01,236.779
2018-02-14,2019-02-10,2014-06-01,236.834
2019-02-11,2023-01-02,2014-06-01,236.853
2014-08-19,2015-02-19,2014-07-01,236.157
2015-02-20,2016-02-18,2014-07-01,236.361
2016-02-19,2017-02-12,2014-07-01,236.485
2017-02-13,2018-02-13,2014-07-01,236.544
2018-02-14,2019-02-10,2014-07-01,236.605
2019-02-11,2023-01-02,2014-07-01,236.701
2014-09-17,2015-02-19,2014-08-01,237.981
2015-02-20,2016-02-18,2014-08-01,237.879
2016-02-19,2017-02-12,2014-08-01,237.965
2017-02-13,2018-02-13,2014-08-01,238.017
2018-02-14,2019-02-10,2014-08-01,238.161
2019-02-11,2023-01-02,2014-08-01,238.198
2014-10-22,2015-02-19,2014-09-01,238.175
2015-02-20,2016-02-18,2014-09-01,238.112
2016-02-19,2017-02-12,2014-09-01,238.150
2017-02-13,2018-02-13,2014-09-01,238.227
2018-02-14,2019-02-10,2014-09-01,238.220
2019-02-11,2023-01-02,2014-09-01,238.232
2014-11-20,2015-02-19,2014-10-01,238.427
2015-02-20,2016-02-18,2014-10-01,238.385
2016-02-19,2017-02-12,2014-10-01,238.230
2017-02-13,2018-02-13,2014-10-01,238.221
2018-02-14,2019-02-10,2014-10-01,238.156
2019-02-11,2023-01-02,2014-10-01,238.126
2014-12-17,2015-02-19,2014-11-01,240.291
2015-02-20,2016-02-18,2014-11-01,239.897
2016-02-19,2017-02-12,2014-11-01,239.634
2017-02-13,2018-02-13,2014-11-01,239.812
2018-02-14,2019-02-10,2014-11-01,239.779
2019-02-11,2023-01-02,2014-11-01,239.776
2015-01-16,2015-02-19,2014-12-01,239.654
2015-02-20,2016-02-18,2014-12-01,239.235
2016-02-19,2017-02-12,2014-12-01,239.067
2017-02-13,2018-02-13,2014-12-01,239.169
2018-02-14,2019-02-10,2014-12-01,239.110
2019-02-11,2023-01-02,2014-12-01,239.018
2015-02-26,2016-02-18,2015-01-01,238.572
2016-02-19,2017-02-12,2015-01-01,238.592
2017-02-13,2018-02-13,2015-01-01,238.467
2018-02-14,2019-02-10,2015-01-01,238.393
2019-02-11,2020-02-10,2015-01-01,238.398
2020-02-11,2023-01-02,2015-01-01,238.463
2015-03-24,2016-02-18,2015-02-01,238.651
2016-02-19,2017-02-12,2015-02-01,238.803
2017-02-13,2018-02-13,2015-02-01,238.665
2018-02-14,2020-02-10,2015-02-01,238.654
2020-02-11,2023-01-02,2015-02-01,238.671
2015-04-17,2016-02-18,2015-03-01,239.114
2016-02-19,2017-02-12,2015-03-01,239.091
2017-02-13,2018-02-13,2015-03-01,238.995
2018-02-14,2019-02-10,2015-03-01,238.961
2019-02-11,2020-02-10,2015-03-01,238.957
2020-02-11,2023-01-02,2015-03-01,239.007
2015-05-22,2016-02-18,2015-04-01,239.110
2016-02-19,2017-02-12,2015-04-01,239.127
2017-02-13,2018-02-13,2015-04-01,239.013
2018-02-14,2019-02-10,2015-04-01,238.981
2019-02-11,2020-02-10,2015-04-01,238.900
2020-02-11,2023-01-02,2015-04-01,238.938
2015-06-18,2016-02-18,2015-05-01,239.556
2016-02-19,2017-02-12,2015-05-01,239.525
2017-02-13,2018-02-13,2015-05-01,239.496
2018-02-14,2019-02-10,2015-05-01,239.551
2019-02-11,2020-02-10,2015-05-01,239.630
2020-02-11,2023-01-02,2015-05-01,239.665
2015-07-17,2016-02-18,2015-06-01,238.992
2016-02-19,2017-02-12,2015-06-01,239.207
2017-02-13,2018-02-13,2015-06-01,239.195
2018-02-14,2019-02-10,2015-06-01,239.267
2019-02-11,2020-02-10,2015-06-01,239.274
2020-02-11,2023-01-02,2015-06-01,239.297
2015-08-19,2016-02-18,2015-07-01,239.066
2016-02-19,2017-02-12,2015-07-01,239.258
2017-02-13,2018-02-13,2015-07-01,239.362
2018-02-14,2019-02-10,2015-07-01,239.460
2019-02-11,2020-02-10,2015-07-01,239.556
2020-02-11,2023-01-02,2015-07-01,239.546
2015-09-16,2016-02-18,2015-08-01,239.363
2016-02-19,2017-02-12,2015-08-01,239.452
2017-02-13,2018-02-13,2015-08-01,239.550
2018-02-14,2019-02-10,2015-08-01,239.749
2019-02-11,2020-02-10,2015-08-01,239.802
2020-02-11,2023-01-02,2015-08-01,239.789
2015-10-15,2016-02-18,2015-09-01,239.572
2016-02-19,2017-02-12,2015-09-01,239.630
2017-02-13,2018-02-13,2015-09-01,239.730
2018-02-14,2019-02-10,2015-09-01,239.688
2019-02-11,2020-02-10,2015-09-01,239.669
2020-02-11,2023-01-02,2015-09-01,239.645
2015-11-17,2016-02-18,2015-10-01,241.000
2016-02-19,2017-02-12,2015-10-01,240.806
2017-02-13,2018-02-13,2015-10-01,240.765
2018-02-14,2019-02-10,2015-10-01,240.658
2019-02-11,2020-02-10,2015-10-01,240.598
2020-02-11,2023-01-02,2015-10-01,240.502
2015-12-15,2016-02-18,2015-11-01,240.859
2016-02-19,2017-02-12,2015-11-01,240.500
2017-02-13,2018-02-13,2015-11-01,240.692
2018-02-14,2019-02-10,2015-11-01,240.604
2019-02-11,2020-02-10,2015-11-01,240.564
2020-02-11,2023-01-02,2015-11-01,240.531
2016-01-20,2016-02-18,2015-12-01,240.508
2016-02-19,2017-02-12,2015-12-01,240.296
2017-02-13,2018-02-13,2015-12-01,240.440
2018-02-14,2019-02-10,2015-12-01,240.346
2019-02-11,2020-02-10,2015-12-01,240.248
2020-02-11,2023-01-02,2015-12-01,240.275
2016-02-19,2017-02-12,2016-01-01,241.407
2017-02-13,2018-02-13,2016-01-01,241.243
2018-02-14,2019-02-10,2016-01-01,241.171
2019-02-11,2020-02-10,2016-01-01,241.213
2020-02-11,2021-02-07,2016-01-01,241.246
2021-02-08,2023-01-02,2016-01-01,241.313
2016-03-16,2017-02-12,2016-02-01,241.965
2017-02-13,2018-02-13,2016-02-01,241.795
2018-02-14,2019-02-10,2016-02-01,241.817
2019-02-11,2020-02-10,2016-02-01,241.839
2020-02-11,2021-02-07,2016-02-01,241.845
2021-02-08,2023-01-02,2016-02-01,241.920
2016-04-14,2017-02-12,2016-03-01,241.880
2017-02-13,2018-02-13,2016-03-01,241.772
2018-02-14,2019-02-10,2016-03-01,241.724
2019-02-11,2020-02-10,2016-03-01,241.748
2020-02-11,2021-02-07,2016-03-01,241.797
2021-02-08,2023-01-02,2016-03-01,241.843
2016-05-17,2017-02-12,2016-04-01,242.296
2017-02-13,2018-02-13,2016-04-01,242.180
2018-02-14,2019-02-10,2016-04-01,242.128
2019-02-11,2020-02-10,2016-04-01,241.987
2020-02-11,2021-02-07,2016-04-01,242.026
2021-02-08,2023-01-02,2016-04-01,242.064
2016-06-16,2017-02-12,2016-05-01,242.151
2017-02-13,2018-02-13,2016-05-01,242.128
2018-02-14,2019-02-10,2016-05-01,242.217
2019-02-11,2020-02-10,2016-05-01,242.369
2020-02-11,2021-02-07,2016-05-01,242.400
2021-02-08,2023-01-02,2016-05-01,242.410
2016-07-15,2017-02-12,2016-06-01,242.433
2017-02-13,2018-02-13,2016-06-01,242.444
2018-02-14,2019-02-10,2016-06-01,242.542
2019-02-11,2020-02-10,2016-06-01,242.529
2020-02-11,2021-02-07,2016-06-01,242.526
2021-02-08,2023-01-02,2016-06-01,242.509
2016-08-16,2017-02-12,2016-07-01,242.202
2017-02-13,2018-02-13,2016-07-01,242.396
2018-02-14,2019-02-10,2016-07-01,242.535
2019-02-11,2020-02-10,2016-07-01,242.637
2020-02-11,2021-02-07,2016-07-01,242.591
2021-02-08,2023-01-02,2016-07-01,242.651
2016-09-16,2017-02-12,2016-08-01,242.149
2017-02-13,2018-02-13,2016-08-01,242.293
2018-02-14,2019-02-10,2016-08-01,242.539
2019-02-11,2020-02-10,2016-08-01,242.634
2020-02-11,2021-02-07,2016-08-01,242.560
2021-02-08,2023-01-02,2016-08-01,242.522
2016-10-18,2017-02-12,2016-09-01,242.961
2017-02-13,2018-02-13,2016-09-01,243.086
2018-02-14,2019-02-10,2016-09-01,243.030
2019-02-11,2020-02-10,2016-09-01,242.973
2020-02-11,2021-02-07,2016-09-01,242.943
2021-02-08,2023-01-02,2016-09-01,242.903
2016-11-17,2017-02-12,2016-10-01,243.825
2017-02-13,2018-02-13,2016-10-01,243.715
2018-02-14,2019-02-10,2016-10-01,243.573
2019-02-11,2020-02-10,2016-10-01,243.489
2020-02-11,2021-02-07,2016-10-01,243.445
2021-02-08,2023-01-02,2016-10-01,243.347
2016-12-15,2017-02-12,2016-11-01,243.383
2017-02-13,2018-02-13,2016-11-01,243.515
2018-02-14,2019-02-10,2016-11-01,243.384
2019-02-11,2020-02-10,2016-11-01,243.298
2020-02-11,2021-02-07,2016-11-01,243.312
2021-02-08,2023-01-02,2016-11-01,243.277
2017-01-18,2017-02-12,2016-12-01,243.584
2017-02-13,2018-02-13,2016-12-01,243.756
2018-02-14,2019-02-10,2016-12-01,243.641
2019-02-11,2020-02-10,2016-12-01,243.519
2020-02-11,2021-02-07,2016-12-01,243.580
2021-02-08,2023-01-02,2016-12-01,243.586
2017-02-15,2018-02-13,2017-01-01,244.220
2018-02-14,2019-02-10,2017-01-01,244.113
2019-02-11,2020-02-10,2017-01-01,244.193
2020-02-11,2021-02-07,2017-01-01,244.234
2021-02-08,2022-02-07,2017-01-01,244.328
2022-02-08,2023-01-02,2017-01-01,244.382
2017-03-15,2018-02-13,2017-02-01,243.975
2018-02-14,2019-02-10,2017-02-01,243.974
2019-02-11,2020-02-10,2017-02-01,244.014
2020-02-11,2021-02-07,2017-02-01,243.991
2021-02-08,2022-02-07,2017-02-01,244.083
2022-02-08,2023-01-02,2017-02-01,244.189
2017-04-14,2018-02-13,2017-03-01,244.516
2018-02-14,2019-02-10,2017-03-01,244.465
2019-02-11,2020-02-10,2017-03-01,244.506
2020-02-11,2021-02-07,2017-03-01,244.575
2021-02-08,2022-02-07,2017-03-01,244.603
2022-02-08,2023-01-02,2017-03-01,244.659
2017-05-12,2018-02-13,2017-04-01,245.269
2018-02-14,2019-02-10,2017-04-01,245.214
2019-02-11,2020-02-10,2017-04-01,245.016
2020-02-11,2021-02-07,2017-04-01,245.089
2021-02-08,2022-02-07,2017-04-01,245.093
2022-02-08,2023-01-02,2017-04-01,245.249
2017-06-14,2018-02-13,2017-05-01,244.479
2018-02-14,2019-02-10,2017-05-01,244.601
2019-02-11,2020-02-10,2017-05-01,244.841
2020-02-11,2021-02-07,2017-05-01,244.853
2021-02-08,2022-02-07,2017-05-01,244.831
2022-02-08,2023-01-02,2017-05-01,244.818
2017-07-14,2018-02-13,2017-06-01,244.910
2018-02-14,2019-02-10,2017-06-01,245.019
2019-02-11,2020-02-10,2017-06-01,244.975
2020-02-11,2021-02-07,2017-06-01,244.957
2021-02-08,2022-02-07,2017-06-01,244.880
2022-02-08,2023-01-02,2017-06-01,244.774
2017-08-11,2018-02-13,2017-07-01,245.074
2018-02-14,2019-02-10,2017-07-01,245.288
2019-02-11,2020-02-10,2017-07-01,245.405
2020-02-11,2021-02-07,2017-07-01,245.318
2021-02-08,2022-02-07,2017-07-01,245.317
2022-02-08,2023-01-02,2017-07-01,245.233
2017-09-14,2018-02-13,2017-08-01,245.329
2018-02-14,2019-02-10,2017-08-01,245.662
2019-02-11,2020-02-10,2017-08-01,245.819
2020-02-11,2021-02-07,2017-08-01,245.649
2021-02-08,2022-02-07,2017-08-01,245.572
2022-02-08,2023-01-02,2017-08-01,245.337
2017-10-13,2018-02-13,2017-09-01,246.361
2018-02-14,2019-02-10,2017-09-01,246.298
2019-02-11,2020-02-10,2017-09-01,246.191
2020-02-11,2021-02-07,2017-09-01,246.143
2021-02-08,2022-02-07,2017-09-01,246.102
2022-02-08,2023-01-02,2017-09-01,246.001
2017-11-15,2018-02-13,2017-10-01,246.663
2018-02-14,2019-02-10,2017-10-01,246.447
2019-02-11,2020-02-10,2017-10-01,246.348
2020-02-11,2021-02-07,2017-10-01,246.362
2021-02-08,2022-02-07,2017-10-01,246.320
2022-02-08,2023-01-02,2017-10-01,246.335
2017-12-13,2018-02-13,2017-11-01,247.112
2018-02-14,2019-02-10,2017-11-01,246.926
2019-02-11,2020-02-10,2017-11-01,246.779
2020-02-11,2021-02-07,2017-11-01,246.841
2021-02-08,2022-02-07,2017-11-01,246.814
2022-02-08,2023-01-02,2017-11-01,246.972
2018-01-12,2018-02-13,2017-12-01,247.137
2018-02-14,2019-02-10,2017-12-01,247.035
2019-02-11,2020-02-10,2017-12-01,246.901
2020-02-11,2021-02-07,2017-12-01,246.992
2021-02-08,2022-02-07,2017-12-01,247.094
2022-02-08,2023-01-02,2017-12-01,247.086
2018-02-14,2019-02-10,2018-01-01,246.952
2019-02-11,2020-02-10,2018-01-01,247.038
2020-02-11,2021-02-07,2018-01-01,247.095
2021-02-08,2022-02-07,2018-01-01,247.250
2022-02-08,2023-01-02,2018-01-01,247.228
2018-03-13,2019-02-10,2018-02-01,247.510
2019-02-11,2020-02-10,2018-02-01,247.547
2020-02-11,2021-02-07,2018-02-01,247.498
2021-02-08,2022-02-07,2018-02-01,247.629
2022-02-08,2023-01-02,2018-02-01,247.728
2018-04-11,2019-02-10,2018-03-01,247.767
2019-02-11,2020-02-10,2018-03-01,247.820
2020-02-11,2021-02-07,2018-03-01,247.917
2021-02-08,2022-02-07,2018-03-01,247.937
2022-02-08,2023-01-02,2018-03-01,247.960
2018-05-10,2019-02-10,2018-04-01,248.527
2019-02-11,2020-02-10,2018-04-01,248.272
2020-02-11,2021-02-07,2018-04-01,248.387
2021-02-08,2022-02-07,2018-04-01,248.371
2022-02-08,2023-01-02,2018-04-01,248.561
2018-06-12,2019-02-10,2018-05-01,247.940
2019-02-11,2020-02-10,2018-05-01,248.284
2020-02-11,2021-02-07,2018-05-01,248.286
2021-02-08,2022-02-07,2018-05-01,248.206
2022-02-08,2023-01-02,2018-05-01,248.160
2018-07-12,2019-02-10,2018-06-01,249.273
2019-02-11,2020-02-10,2018-06-01,249.211
2020-02-11,2021-02-07,2018-06-01,249.178
2021-02-08,2022-02-07,2018-06-01,249.037
2022-02-08,2023-01-02,2018-06-01,249.026
2018-08-10,2019-02-10,2018-07-01,249.059
2019-02-11,2020-02-10,2018-07-01,249.220
2020-02-11,2021-02-07,2018-07-01,249.088
2021-02-08,2022-02-07,2018-07-01,249.033
2022-02-08,2023-01-02,2018-07-01,249.002
2018-09-13,2019-02-10,2018-08-01,249.037
2019-02-11,2020-02-10,2018-08-01,249.284
2020-02-11,2021-02-07,2018-08-01,249.015
2021-02-08,2022-02-07,2018-08-01,248.879
2022-02-08,2023-01-02,2018-08-01,248.702
2018-10-11,2019-02-10,2018-09-01,250.342
2019-02-11,2020-02-10,2018-09-01,250.191
2020-02-11,2021-02-07,2018-09-01,250.110
2021-02-08,2022-02-07,2018-09-01,250.068
2022-02-08,2023-01-02,2018-09-01,250.034
2018-11-14,2019-02-10,2018-10-01,250.579
2019-02-11,2020-02-10,2018-10-01,250.444
2020-02-11,2021-02-07,2018-10-01,250.517
2021-02-08,2022-02-07,2018-10-01,250.519
2022-02-08,2023-01-02,2018-10-01,250.460
2018-12-12,2019-02-10,2018-11-01,251.261
2019-02-11,2020-02-10,2018-11-01,251.031
2020-02-11,2021-02-07,2018-11-01,251.131
2021-02-08,2022-02-07,2018-11-01,251.103
2022-02-08,2023-01-02,2018-11-01,251.299
2019-01-11,2019-02-10,2018-12-01,251.380
2019-02-11,2020-02-10,2018-12-01,251.245
2020-02-11,2021-02-07,2018-12-01,251.363
2021-02-08,2022-02-07,2018-12-01,251.567
2022-02-08,2023-01-02,2018-12-01,251.425
2019-02-13,2020-02-10,2019-01-01,251.361
2020-02-11,2021-02-07,2019-01-01,251.448
2021-02-08,2022-02-07,2019-01-01,251.672
2022-02-08,2023-01-02,2019-01-01,251.601
2019-03-12,2020-02-10,2019-02-01,251.969
2020-02-11,2021-02-07,2019-02-01,251.907
2021-02-08,2022-02-07,2019-02-01,252.087
2022-02-08,2023-01-02,2019-02-01,252.165
2019-04-10,2020-02-10,2019-03-01,251.611
2020-02-11,2021-02-07,2019-03-01,251.739
2021-02-08,2022-02-07,2019-03-01,251.757
2022-02-08,2023-01-02,2019-03-01,251.787
2019-05-10,2020-02-10,2019-04-01,251.205
2020-02-11,2021-02-07,2019-04-01,251.330
2021-02-08,2022-02-07,2019-04-01,251.301
2022-02-08,2023-01-02,2019-04-01,251.493
2019-06-12,2020-02-10,2019-05-01,252.262
2020-02-11,2021-02-07,2019-05-01,252.319
2021-02-08,2022-02-07,2019-05-01,252.180
2022-02-08,2023-01-02,2019-05-01,252.176
2019-07-11,2020-02-10,2019-06-01,252.910
2020-02-11,2021-02-07,2019-06-01,252.839
2021-02-08,2022-02-07,2019-06-01,252.622
2022-02-08,2023-01-02,2019-06-01,252.649
2019-08-13,2020-02-10,2019-07-01,253.893
